treebank,timestep,normalized_progress,layer,head,entropy_mean,entropy_normalized,entropy_no_bos,bos_sink_mass,n_seeds
UD_English-EWT,8,0.125,4,6,0.7098018290010198,0.2389124228398877,2.0412580369545896,0.8120147180633249,3
UD_English-EWT,8,0.125,4,7,1.7932797949659367,0.6388453905085058,1.7957285503926392,0.1902476878555149,3
UD_English-EWT,8,0.125,4,8,0.8363237764638848,0.28430249025156556,2.339356526515306,0.7977239808206784,3
UD_English-EWT,8,0.125,4,9,0.29731541835382336,0.10486093617367,1.7911960272786829,0.9077874102336244,3
UD_English-EWT,8,0.125,4,10,0.5746565103083034,0.19676201111730696,2.4179393635801496,0.8631777068250601,3
UD_English-EWT,8,0.125,4,11,0.34317363765368913,0.12592619028410998,0.34068908562412137,0.07112236790118552,3
UD_English-EWT,8,0.125,5,0,0.7086533582845673,0.2544066746951174,0.6356338528688923,0.12782445225127193,3
UD_English-EWT,8,0.125,5,1,0.35539459720854466,0.12212423790226412,0.5336863049674943,0.697298313275604,3
UD_English-EWT,8,0.125,5,2,0.46662542861776063,0.15523103092547075,1.4237830872852728,0.8456441237572547,3
UD_English-EWT,8,0.125,5,3,1.8752094208244199,0.6464244741916616,2.0686194307165717,0.3172286380547182,3
UD_English-EWT,8,0.125,5,4,0.5163981474678155,0.1736251552259994,1.1887123148298002,0.8183511820077246,3
UD_English-EWT,8,0.125,5,5,0.8639235164434097,0.3013023877284759,1.9352495344338738,0.6265479109380632,3
UD_English-EWT,8,0.125,5,6,0.5921082420508719,0.21725661090546425,0.9300656326467983,0.6625713427535823,3
UD_English-EWT,8,0.125,5,7,0.2614220467095818,0.09313531253076353,1.8672482707352804,0.912406941499215,3
UD_English-EWT,8,0.125,5,8,0.2792654804043974,0.09895405129382893,1.7351363430746265,0.9101480012980098,3
UD_English-EWT,8,0.125,5,9,1.517902104078855,0.5222037561451708,2.5044560352635514,0.6114294522243445,3
UD_English-EWT,8,0.125,5,10,1.9436899151225557,0.6693225277762114,2.3086291386564355,0.3999007293031651,3
UD_English-EWT,8,0.125,5,11,0.9278729064949874,0.3257056718045696,2.1908743618453137,0.7671482759258135,3
